id,season,batsman,bowler,innings,non_striker,replacements,bowled_over,batsman_team,player_out,fielder_caught_out,type_out,extras_wides,extras_legbyes,extras_noballs,extras_byes,extras_penalty,total_extras_runs,batsman_runs,total_runs
548336,2012,STR Binny,Z Khan,2nd,TL Suman,,6.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548336,2012,GB Hogg,Z Khan,2nd,TL Suman,,6.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548336,2012,GB Hogg,HV Patel,2nd,TL Suman,,6.7,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548336,2012,GB Hogg,HV Patel,2nd,TL Suman,,7.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,2,2
548336,2012,STR Binny,HV Patel,2nd,TL Suman,,7.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548336,2012,GB Hogg,HV Patel,2nd,RG Sharma,,7.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548336,2012,GB Hogg,HV Patel,2nd,RG Sharma,,7.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548336,2012,GB Hogg,HV Patel,2nd,TL Suman,,7.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,KC Sangakkara,IK Pathan,1st,RG Sharma,,7.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,KC Sangakkara,IK Pathan,1st,RG Sharma,,8.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,KC Sangakkara,IK Pathan,1st,RG Sharma,,8.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,6,6
548321,2012,KC Sangakkara,IK Pathan,1st,RG Sharma,,8.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,KC Sangakkara,IK Pathan,1st,TL Suman,,8.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,S Dhawan,IK Pathan,1st,TL Suman,,8.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,KP Pietersen,1st,RG Sharma,,8.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,KP Pietersen,1st,RG Sharma,,9.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,KP Pietersen,1st,TL Suman,,9.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,KP Pietersen,1st,RG Sharma,,9.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,S Dhawan,KP Pietersen,1st,RG Sharma,,9.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,KC Sangakkara,KP Pietersen,1st,TL Suman,,9.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548321,2012,S Dhawan,M Morkel,1st,TL Suman,,9.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,KC Sangakkara,M Morkel,1st,TL Suman,,10.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548321,2012,S Dhawan,M Morkel,1st,TL Suman,,10.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,6,6
548321,2012,S Dhawan,M Morkel,1st,TL Suman,,10.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,M Morkel,1st,RG Sharma,,10.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,PA Patel,M Morkel,1st,RG Sharma,,10.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548321,2012,PA Patel,IK Pathan,1st,RG Sharma,,10.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,IK Pathan,1st,RG Sharma,,11.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,6,6
548321,2012,PA Patel,IK Pathan,1st,RG Sharma,,11.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,IK Pathan,1st,TL Suman,,11.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,PA Patel,IK Pathan,1st,TL Suman,,11.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548321,2012,PA Patel,IK Pathan,1st,TL Suman,,11.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,S Dhawan,M Morkel,1st,TL Suman,,11.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,M Morkel,1st,TL Suman,,12.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,M Morkel,1st,RG Sharma,,12.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,M Morkel,1st,TL Suman,,12.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,6,6
548321,2012,S Dhawan,M Morkel,1st,TL Suman,,12.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,M Morkel,1st,RG Sharma,,12.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,AB Agarkar,1st,TL Suman,,12.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,S Dhawan,AB Agarkar,1st,RG Sharma,,13.1,Deccan Chargers,TL Suman,KC Sangakkara,caught,0,0,0,0,0,0,0,0
548321,2012,PA Patel,AB Agarkar,1st,RG Sharma,,13.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,PA Patel,AB Agarkar,1st,RG Sharma,,13.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,2,2
548321,2012,PA Patel,AB Agarkar,1st,RG Sharma,,13.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,S Dhawan,AB Agarkar,1st,RG Sharma,,13.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,KP Pietersen,1st,A Symonds,,13.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,S Dhawan,KP Pietersen,1st,RG Sharma,,14.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,KP Pietersen,1st,A Symonds,,14.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,KP Pietersen,1st,RG Sharma,,14.3,Deccan Chargers,0,0,0,1,0,0,0,0,1,0,1
548321,2012,S Dhawan,KP Pietersen,1st,RG Sharma,,14.4,Deccan Chargers,A Symonds,0,bowled,0,0,0,0,0,0,0,0
548321,2012,S Dhawan,KP Pietersen,1st,RG Sharma,,14.5,Deccan Chargers,0,0,0,1,0,0,0,0,1,0,1
548321,2012,PA Patel,KP Pietersen,1st,RG Sharma,,14.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,PA Patel,AB Agarkar,1st,RG Sharma,,14.7,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,PA Patel,AB Agarkar,1st,RG Sharma,,14.8,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548321,2012,S Dhawan,AB Agarkar,1st,MR Marsh,,15.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,AB Agarkar,1st,RG Sharma,,15.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,AB Agarkar,1st,MR Marsh,,15.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,0,0
548321,2012,S Dhawan,AB Agarkar,1st,MR Marsh,,15.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548321,2012,PA Patel,UT Yadav,1st,MR Marsh,,15.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,UT Yadav,1st,RG Sharma,,15.6,Deccan Chargers,0,0,0,0,2,0,0,0,2,0,2
548321,2012,S Dhawan,UT Yadav,1st,MR Marsh,,16.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,UT Yadav,1st,RG Sharma,,16.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,UT Yadav,1st,MR Marsh,,16.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,UT Yadav,1st,RG Sharma,,16.4,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,UT Yadav,1st,MR Marsh,,16.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,S Dhawan,S Nadeem,1st,RG Sharma,,16.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,DT Christian,S Nadeem,1st,RG Sharma,,17.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,6,6
548321,2012,DT Christian,S Nadeem,1st,RG Sharma,,17.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,S Nadeem,1st,MR Marsh,,17.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,S Nadeem,1st,RG Sharma,,17.4,Deccan Chargers,MR Marsh,DPMD Jayawardene,caught,0,0,0,0,0,0,0,0
548321,2012,DT Christian,S Nadeem,1st,B Sumanth,,17.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,DT Christian,UT Yadav,1st,RG Sharma,,17.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,DT Christian,UT Yadav,1st,RG Sharma,,18.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,UT Yadav,1st,B Sumanth,,18.2,Deccan Chargers,0,0,0,0,0,0,0,0,0,2,2
548321,2012,PA Patel,UT Yadav,1st,B Sumanth,,18.3,Deccan Chargers,0,0,0,0,0,0,0,0,0,2,2
548321,2012,DT Christian,UT Yadav,1st,B Sumanth,,18.4,Deccan Chargers,0,0,0,1,0,0,0,0,1,0,1
548321,2012,DT Christian,UT Yadav,1st,B Sumanth,,18.5,Deccan Chargers,0,0,0,0,0,0,0,0,0,2,2
548321,2012,PA Patel,UT Yadav,1st,B Sumanth,,18.6,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548321,2012,DT Christian,UT Yadav,1st,B Sumanth,,18.7,Deccan Chargers,0,0,0,0,0,0,0,0,0,6,6
548321,2012,DT Christian,S Nadeem,1st,RG Sharma,,19.1,Deccan Chargers,0,0,0,0,0,0,0,0,0,4,4
548321,2012,PA Patel,S Nadeem,1st,C Munro,,0.1,Delhi Daredevils,C Munro,0,run out,0,0,0,0,0,0,0,0
548321,2012,DT Christian,S Nadeem,1st,RR Pant,,0.2,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,PA Patel,S Nadeem,1st,GJ Maxwell,,0.3,Delhi Daredevils,0,0,0,0,0,0,0,0,0,4,4
548321,2012,DT Christian,S Nadeem,1st,GJ Maxwell,,0.4,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0
548321,2012,PA Patel,S Nadeem,1st,GJ Maxwell,,0.5,Delhi Daredevils,0,0,0,0,0,0,0,0,0,4,4
548321,2012,JP Duminy,IK Pathan,1st,GJ Maxwell,,0.6,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,JP Duminy,IK Pathan,1st,GJ Maxwell,,1.1,Delhi Daredevils,0,0,0,0,1,0,0,0,1,0,1
548321,2012,JP Duminy,IK Pathan,1st,RR Pant,,1.2,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,DT Christian,IK Pathan,1st,GJ Maxwell,,1.3,Delhi Daredevils,0,0,0,1,0,0,0,0,1,0,1
548321,2012,DT Christian,IK Pathan,1st,GJ Maxwell,,1.4,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0
548321,2012,DT Christian,IK Pathan,1st,GJ Maxwell,,1.5,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,DT Christian,S Nadeem,1st,RR Pant,,1.6,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0
548321,2012,JP Duminy,S Nadeem,1st,RR Pant,,1.7,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,DT Christian,S Nadeem,1st,RR Pant,,2.1,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0
548321,2012,JP Duminy,S Nadeem,1st,RR Pant,,2.2,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0
548321,2012,B Chipli,S Nadeem,1st,RR Pant,,2.3,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0
548321,2012,B Chipli,S Nadeem,1st,RR Pant,,2.4,Delhi Daredevils,0,0,0,0,0,0,0,0,0,4,4
548321,2012,DT Christian,IK Pathan,1st,RR Pant,,2.5,Delhi Daredevils,0,0,0,0,0,0,0,0,0,6,6
548321,2012,DT Christian,IK Pathan,1st,RR Pant,,2.6,Delhi Daredevils,0,0,0,0,0,0,0,0,0,4,4
548321,2012,B Chipli,IK Pathan,1st,GJ Maxwell,,3.1,Delhi Daredevils,0,0,0,0,0,0,0,0,0,2,2
548321,2012,B Chipli,IK Pathan,1st,GJ Maxwell,,3.2,Delhi Daredevils,0,0,0,0,0,0,0,0,0,2,2
548321,2012,B Chipli,IK Pathan,1st,GJ Maxwell,,3.3,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,DT Christian,IK Pathan,1st,RR Pant,,3.4,Delhi Daredevils,GJ Maxwell,JC Buttler,caught,0,0,0,0,0,0,0,0
548321,2012,DT Christian,S Nadeem,1st,RR Pant,,3.5,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0
548321,2012,B Chipli,S Nadeem,1st,RR Pant,,3.6,Delhi Daredevils,0,0,0,0,0,0,0,0,0,2,2
548321,2012,DT Christian,S Nadeem,1st,CH Morris,,4.1,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,B Chipli,S Nadeem,1st,RR Pant,,4.2,Delhi Daredevils,0,0,0,0,0,0,0,0,0,4,4
548321,2012,B Chipli,S Nadeem,1st,RR Pant,,4.3,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,B Chipli,S Nadeem,1st,CH Morris,,4.4,Delhi Daredevils,0,0,0,0,0,0,0,0,0,4,4
548321,2012,DT Christian,UT Yadav,1st,CH Morris,,4.5,Delhi Daredevils,0,0,0,0,0,0,0,0,0,0,0
548321,2012,B Chipli,UT Yadav,1st,CH Morris,,4.6,Delhi Daredevils,RR Pant,K Gowtham,caught,0,0,0,0,0,0,0,0
548321,2012,AA Jhunjhunwala,UT Yadav,1st,CH Morris,,5.1,Delhi Daredevils,0,0,0,0,0,0,0,0,0,1,1
548321,2012,AA Jhunjhunwala,UT Yadav,1st,V Shankar,,5.2,Delhi Daredevils,0,0,0,0,1,0,0,0,1,0,1
548321,2012,AA Jhunjhunwala,UT Yadav,1st,CH Morris,,5.3,Delhi Daredevils,0,0,0,0,0,0,0,0,0,2,2
548321,2012,AA Jhunjhunwala,UT Yadav,1st,CH Morris,,5.4,Delhi Daredevils,V Shankar,BA Stokes,caught,0,0,0,0,0,0,0,0
548321,2012,B Chipli,M Morkel,1st,SS Iyer,,5.5,Delhi Daredevils,0,0,0,0,0,0,0,0,0,4,4
548321,2012,AA Jhunjhunwala,M Morkel,1st,SS Iyer,,5.6,Delhi Daredevils,0,0,0,0,0,0,0,0,0,6,6
548321,2012,AA Jhunjhunwala,M Morkel,1st,PA Patel,,0.1,Royal Challengers Bangalore,0,0,0,1,0,0,0,0,1,0,1
548321,2012,DW Steyn,M Morkel,1st,PA Patel,,0.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548321,2012,DW Steyn,M Morkel,1st,M Vohra,,0.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548321,2012,DW Steyn,M Morkel,1st,M Vohra,,0.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548321,2012,A Mishra,M Morkel,1st,PA Patel,,0.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,2,2
548321,2012,A Mishra,AB Agarkar,1st,PA Patel,,0.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548321,2012,A Mishra,AB Agarkar,1st,PA Patel,,0.7,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548321,2012,B Chipli,AB Agarkar,1st,M Vohra,,1.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548321,2012,B Chipli,AB Agarkar,1st,M Vohra,,1.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548321,2012,B Chipli,AB Agarkar,1st,M Vohra,,1.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548321,2012,B Chipli,AB Agarkar,1st,M Vohra,,1.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548321,2012,B Chipli,AB Agarkar,1st,M Vohra,,1.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548321,2012,A Mishra,M Morkel,1st,M Vohra,,1.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548321,2012,B Chipli,M Morkel,1st,M Vohra,,2.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,2,2
548321,2012,A Mishra,M Morkel,1st,M Vohra,,2.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548321,2012,A Mishra,M Morkel,1st,M Vohra,,2.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548321,2012,A Mishra,M Morkel,1st,M Vohra,,2.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548321,2012,Ankit Sharma,M Morkel,1st,M Vohra,,2.5,Royal Challengers Bangalore,PA Patel,0,lbw,0,0,0,0,0,0,0,0
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,2.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,3.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,3.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,3.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,AC Gilchrist,M Morkel,1st,V Kohli,,3.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,3.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,3.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,Mandeep Singh,UT Yadav,1st,M Vohra,,4.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,PC Valthaty,UT Yadav,1st,M Vohra,,4.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,PC Valthaty,UT Yadav,1st,M Vohra,,4.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548374,2012,PC Valthaty,UT Yadav,1st,M Vohra,,4.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,6,6
548374,2012,PC Valthaty,UT Yadav,1st,M Vohra,,4.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548374,2012,PC Valthaty,UT Yadav,1st,M Vohra,,4.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,5.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548374,2012,PC Valthaty,M Morkel,1st,M Vohra,,5.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,AC Gilchrist,M Morkel,1st,V Kohli,,5.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,5.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,AC Gilchrist,M Morkel,1st,M Vohra,,5.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,AC Gilchrist,M Morkel,1st,V Kohli,,5.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,PC Valthaty,UT Yadav,1st,V Kohli,,6.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,PC Valthaty,UT Yadav,1st,M Vohra,,6.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,AC Gilchrist,UT Yadav,1st,V Kohli,,6.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,DJ Hussey,UT Yadav,1st,M Vohra,,6.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,DJ Hussey,UT Yadav,1st,M Vohra,,6.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,2,2
548374,2012,PC Valthaty,UT Yadav,1st,M Vohra,,6.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,DJ Hussey,M Morkel,1st,V Kohli,,7.1,Royal Challengers Bangalore,M Vohra,0,bowled,0,0,0,0,0,0,0,0
548374,2012,DJ Hussey,M Morkel,1st,V Kohli,,7.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,PC Valthaty,M Morkel,1st,AB de Villiers,,7.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,M Morkel,1st,V Kohli,,7.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,M Morkel,1st,AB de Villiers,,7.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,M Morkel,1st,V Kohli,,7.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,DJ Hussey,UT Yadav,1st,AB de Villiers,,8.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,UT Yadav,1st,AB de Villiers,,8.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548374,2012,SD Chitnis,UT Yadav,1st,AB de Villiers,,8.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,UT Yadav,1st,AB de Villiers,,8.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,DJ Hussey,UT Yadav,1st,V Kohli,,8.5,Royal Challengers Bangalore,0,0,0,1,0,0,0,0,1,0,1
548374,2012,Azhar Mahmood,UT Yadav,1st,V Kohli,,8.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,VR Aaron,1st,AB de Villiers,,8.7,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,VR Aaron,1st,V Kohli,,9.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,VR Aaron,1st,AB de Villiers,,9.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,VR Aaron,1st,V Kohli,,9.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,VR Aaron,1st,AB de Villiers,,9.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,VR Aaron,1st,AB de Villiers,,9.5,Royal Challengers Bangalore,V Kohli,YK Pathan,caught,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,VR Aaron,1st,AB de Villiers,,9.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,Azhar Mahmood,AD Russell,1st,AB de Villiers,,10.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548374,2012,SD Chitnis,AD Russell,1st,AB de Villiers,,10.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,AD Russell,1st,MM Ali,,10.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,AD Russell,1st,MM Ali,,10.4,Royal Challengers Bangalore,AB de Villiers,0,bowled,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,AD Russell,1st,MM Ali,,10.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,AD Russell,1st,MM Ali,,10.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,IK Pathan,1st,Mandeep Singh,,11.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,4,4
548374,2012,SD Chitnis,IK Pathan,1st,Mandeep Singh,,11.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,IK Pathan,1st,Mandeep Singh,,11.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,IK Pathan,1st,Mandeep Singh,,11.4,Royal Challengers Bangalore,MM Ali,WP Saha,caught,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,IK Pathan,1st,Mandeep Singh,,11.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,IK Pathan,1st,Mandeep Singh,,11.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,AD Russell,1st,Mandeep Singh,,12.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,AD Russell,1st,Mandeep Singh,,12.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,Azhar Mahmood,AD Russell,1st,C de Grandhomme,,12.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,AD Russell,1st,C de Grandhomme,,12.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,AD Russell,1st,C de Grandhomme,,12.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,SD Chitnis,AD Russell,1st,C de Grandhomme,,12.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,Azhar Mahmood,IK Pathan,1st,C de Grandhomme,,13.1,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,2,2
548374,2012,Azhar Mahmood,IK Pathan,1st,C de Grandhomme,,13.2,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,SD Chitnis,IK Pathan,1st,Mandeep Singh,,13.3,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,Azhar Mahmood,IK Pathan,1st,C de Grandhomme,,13.4,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
548374,2012,Azhar Mahmood,IK Pathan,1st,Mandeep Singh,,13.5,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0
548374,2012,Azhar Mahmood,IK Pathan,1st,Mandeep Singh,,13.6,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,1,1
